"GameID","LeagueIndex","Age","HoursPerWeek","TotalHours","APM","SelectByHotkeys","AssignToHotkeys","UniqueHotkeys","MinimapAttacks","MinimapRightClicks","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","TotalMapExplored","WorkersMade","UniqueUnitsMade","ComplexUnitsMade","ComplexAbilityUsed","MaxTimeStamp"
7598,6,18,2,600,154.848,0.006264933,0.000583732,3.39e-05,1.36e-05,0.000190052,0.004296536,31.8608,47.6714,6.0363,0.000190052,0.0010046,6.79e-05,0.000346166,0.00090275,147328
7602,4,18,20,700,129.2106,0.001519209,0.000547173,2.57e-05,0,5.79e-05,0.002581368,28.19,60.0798,9.404,0.000102997,0.0006373,4.51e-05,0.000572922,0.00075317,155344
7603,4,21,14,450,177.4398,0.007948887,0.000494931,4.5e-05,0.000164977,0.000524927,0.00449937,21.7391,46.2667,5.7333,0.000314956,0.0014998,9e-05,0,0,66676
7604,5,19,10,699,88.5342,0.003187652,0.000188743,4.19e-05,6.29e-05,0.000125828,0.00346028,41.9268,62.0121,3.8909,0.000314571,0.00085983,0.000104857,0,8.39e-05,47684
7608,5,16,2,500,137.5188,0.003829907,0.000535061,7.04e-05,0,0.00078851,0.004308645,36.4852,55.4248,5.1699,0.000309772,0.0029428,9.86e-05,0,0,71020
7609,6,19,12,700,198.8142,0.00915465,0.000553537,9.94e-05,0.000227092,0.000667083,0.006117293,19.7488,33.2622,4.5963,0.000326445,0.0016038,9.94e-05,0,2.84e-05,70456
7611,5,20,8,500,185.889,0.013836463,0.000539242,7.35e-05,1.23e-05,0.000808863,0.003872739,29.9048,45.6203,5.443,0.000330899,0.00093142,8.58e-05,0,0.0002206,81596
7614,4,20,10,700,121.1148,0.004764414,0.000636719,4.39e-05,0,0.000164669,0.004972994,38.354,44.2296,3.6711,0.000318359,0.00097703,7.68e-05,0,0,91092
7616,5,23,16,600,122.604,0.003620326,0.00038178,7.9e-05,0.000460769,0.000157978,0.003962612,43.0267,59.1495,4.8505,0.000368615,0.001277,0.000105319,0,0,75960
7620,6,22,24,850,155.7354,0.009559757,0.0005115,8.82e-05,0,1.76e-05,0.004868068,39.9855,43.9275,4.1775,0.000440948,0.0011288,7.06e-05,0,0.00024693,56696
7623,2,22,6,400,71.088,0.000298347,0.000238678,0.000119339,0,0.000179008,0.002446447,35.8528,75.4878,5.3963,0.000238678,0.00019393,0.000104422,0,0,67036
7627,5,20,28,350,171.3756,0.010455173,0.000935287,3.34e-05,6.68e-05,0.000155881,0.00440921,27.0785,46.6768,5.0025,0.000233822,0.00082394,0.000100209,0.000289494,0,89812
7628,5,25,12,730,88.0242,0.002462314,0.000208083,8.09e-05,2.31e-05,0.000381485,0.003884213,27.7493,61.7143,3.6577,0.000277444,0.00076297,9.25e-05,0,0,86504
7630,5,27,4,400,96.4746,0.002328146,0.000490136,1.23e-05,9.19e-05,0.00061267,0.00300821,48.3347,65.9552,5.6802,0.000257321,0.0011886,6.74e-05,0.000159294,0.00042274,163220
7631,6,24,4,300,147.3534,0.00473038,0.00028171,3.52e-05,0.000293448,0.000774702,0.004859497,26.4039,40.7005,4.6546,0.000176069,0.00073362,4.7e-05,0.000516468,0.00062798,170388
7633,6,18,6,800,134.652,0.000601588,0.000260688,4.01e-05,6.02e-05,0.000140371,0.003529317,28.4571,48.9773,6.9659,0.000240635,0.0006818,8.02e-05,0,0,49868
7634,5,21,10,350,120.2352,0.002875692,0.000403033,7.62e-05,3.27e-05,0.000599102,0.004422465,32,56.6995,4.4557,0.000272319,0.0015359,8.71e-05,0,0,91804
7636,4,19,16,500,165.582,0.005364238,0.001015453,5.15e-05,7.36e-06,0.000986019,0.004400294,26.2714,46.6622,5.7893,0.000213392,0.0009713,6.62e-05,0.000213392,0.00019868,135900
7640,5,23,42,2000,147.417,0.001138724,0.000177004,4.13e-05,0.000743415,0.000843718,0.005522515,23.5465,44.5983,4.8665,0.000177004,0.00076112,5.31e-05,0,0,169488
7641,6,23,8,1000,100.2276,0.002299951,0.000377705,5.4e-05,9.44e-05,0.000310257,0.002933956,42.7097,70.4828,5.9195,0.000209086,0.0012208,6.74e-05,0.000236065,0.00031026,148264
7645,6,21,10,750,143.862,0.005969914,0.000420787,9.2e-05,5.26e-05,0.001130865,0.003721334,29.1206,48.3392,5.7915,0.00032874,0.0010257,7.89e-05,0.000118346,0.00027614,76048
7646,1,19,2,340,41.2572,0.000671532,0.000302189,1.12e-05,0,0.000134306,0.002003402,83.9101,117.0279,3.7318,0.000167883,0.00041411,6.72e-05,0,0,89348
7649,4,23,24,900,93.3078,0.003980278,0.000151498,2.75e-05,0,0.000137726,0.003601532,45.9387,63.5335,3.7973,0.000261679,0.00050959,4.82e-05,7.57e-05,8.95e-05,145216
7650,5,37,18,1000,123.4098,0.002286542,0.000596489,9.94e-05,0.000482872,0.001235585,0.002428563,13.2471,70.5965,9.3509,0.000213032,0.0021445,9.94e-05,0,2.84e-05,70412
7654,6,16,28,4000,350.4114,0.043088364,0.000437445,0.000121513,0,0.000437445,0.002964907,34.876,56.3279,7.7049,0.000534655,0.00053466,0.000145815,0,0,41148
7655,4,21,8,100,142.4628,0.006759692,0.000271474,8.14e-05,0.000244326,0.000352916,0.00328483,18.7667,49.2562,6.1322,0.000298621,0.00084157,0.000162884,0,2.71e-05,36836
7660,6,21,42,1300,122.5092,0.004472891,0.00093906,8.65e-05,8.65e-05,0.000506598,0.003101369,28.352,64.5896,6.1275,0.000234765,0.00053131,4.94e-05,0,0,80932
7661,5,20,10,650,86.0322,0.001970481,0.000347732,5.8e-05,4.83e-05,9.66e-05,0.003535275,50.3342,62.9617,3.918,0.000270458,0.00082103,6.76e-05,0.000260799,0.00025114,103528
7663,4,18,12,300,84.1884,0.002568032,0.000600588,4.14e-05,0,0.000248519,0.003872758,36.4718,57.8503,3.5187,0.000300294,0.00071449,9.32e-05,0.000113905,0.00023816,96572
7666,1,29,8,1000,54.4284,0.00024055,0.000137457,0,3.44e-05,0.00045819,0.001489118,45.3023,109.1385,7.0846,0.000183276,0.00063001,6.87e-05,0,0,87300
7667,5,20,24,1500,77.3274,0.00079731,0.000112663,5.2e-05,3.47e-05,0.000233993,0.003180573,36.6667,65.4169,4.4687,0.000303324,0.00069331,8.67e-05,2.6e-05,0.00012133,115388
7676,3,27,8,100,76.3044,0.00090587,0.000110717,3.02e-05,0.000171109,7.05e-05,0.003452371,32.0234,63.5335,6.0175,0.000201304,0.00061398,7.05e-05,0,0,99352
7677,6,19,24,1800,159.324,0.003110224,9.18e-05,4.59e-05,0.000172153,0.001296883,0.004120185,21.6201,44.3454,6.4178,0.000263967,0.0015723,0.000103292,0.000137722,0.00011477,87132
7681,5,19,24,1500,90.435,0.001493111,0.000177399,5.91e-05,0,0.000694814,0.003858435,35.5692,52.705,4.1303,0.000340015,0.00091656,0.000133049,0,0.00028088,67644
7685,1,26,12,336,64.0734,0.000370737,8.24e-05,5.15e-05,0,9.27e-05,0.00373826,41.2486,58.5014,3.168,0.00017507,0.00040163,8.24e-05,0,0,97104
7688,5,16,42,900,137.5206,0.008748441,0.000715281,9.17e-05,0.000110043,9.17e-05,0.003943218,36.6729,58.1767,4.3395,0.000220087,0.00093537,5.5e-05,0,0,54524
7693,3,19,24,80,100.2066,0.001790914,0.000231086,4.62e-05,0,0.000473726,0.003304525,36.9825,58.8531,5.6224,0.000300411,0.0018718,9.24e-05,0.000496834,0.0014674,86548
7695,4,21,16,1344,165.5502,0.00875,0.000309917,6.2e-05,0.000113636,0.001301653,0.002623967,51.5731,75.0079,8.3228,0.000237603,0.0012293,6.2e-05,0.000123967,0.00030992,96800
7699,5,17,6,400,140.6124,0.001853653,0.000516592,0.000101292,0,0.000709047,0.003524979,28.3228,52.1149,7.3563,0.000303877,0.0014384,8.1e-05,0,8.1e-05,98724
7700,1,22,4,250,89.064,0.003072445,0.000559757,6.22e-05,2.49e-05,4.98e-05,0.003694397,46.3784,58.8687,3.7306,0.000298537,0.0007339,7.46e-05,0,0.00021146,80392
7705,5,17,10,750,114.4662,0.002085572,0.000396643,3.84e-05,0.000345463,0.000639746,0.003390655,35.4091,61.7208,5.7208,0.000243104,0.0019576,8.96e-05,0.000422232,0.00043503,78156
7709,4,21,10,800,150.7878,0.004307566,0.000420906,4.48e-05,5.37e-05,0.000770168,0.004280699,24.4361,50.4686,5.6046,0.000295529,0.0015403,8.06e-05,2.69e-05,0.00010747,111664
7712,6,24,16,750,126.087,0.002542586,0.000324363,4.19e-05,5.23e-05,0.00012556,0.004467836,28.0469,45.8361,4.7658,0.00021973,0.00093124,7.32e-05,0,0,95572
7714,5,25,2,400,134.8398,0.001906199,0.000377269,9.93e-05,0.000228347,0.000436837,0.004318732,35.5023,50.6575,5.4,0.000436837,0.0010921,6.95e-05,0,0,100724
7715,3,18,16,400,83.2962,0.002222711,3.3e-05,0,0,9.9e-05,0.002453785,38.7387,65.6861,5.6592,0.000154049,0.00053917,7.7e-05,0,0.00015405,90880
7718,5,20,28,1500,138.5826,0.002407764,0.000305601,2.78e-05,0,0.000212995,0.003463476,23.4102,61.0374,7.016,0.000250037,0.0021762,0.000101867,0.000194473,0.00046303,107984
7719,4,27,12,360,114.99,0.006783015,0.000481318,4.46e-05,0.000427838,0.000837849,0.004215987,36.4407,51.4503,3.5497,0.000401098,0.00051697,6.24e-05,0,0.00038327,112192
7720,5,25,24,240,152.7906,0.005382691,0.000285143,3e-05,0.000265133,0.0002001,0.004607304,40.8,46.5233,5.1194,0.000170085,0.0010355,5e-05,0.000175088,0.00064532,199900
7721,6,22,20,400,170.8218,0.009873562,0.000603779,2.37e-05,8.29e-05,0.000426197,0.00474736,24.09,46.414,4.7556,0.000213098,0.00088791,9.47e-05,0,0,84468
7723,6,19,12,520,136.6374,0.008187953,0.000576037,3.29e-05,9.87e-05,0.000197498,0.004032258,39.681,59.5102,4.4367,0.000263331,0.00055135,5.76e-05,0,0,121520
7727,6,20,8,600,164.346,0.007248498,0.000712167,5.85e-05,0.00047803,0.000624366,0.004273004,31.0206,45.0868,5.5776,0.000312183,0.00067314,5.85e-05,0.00013658,0.00010731,102504
7728,3,20,6,1000,61.314,0.000942571,0.000273209,4.1e-05,0.000218567,0.000259549,0.003264849,54.437,85.6736,3.3598,0.000273209,0.00081963,8.2e-05,0,0.00012294,73204
7729,6,23,12,500,130.4244,0.003876521,0.000468031,8.14e-05,0.000101746,0.00050873,0.00453787,44.8539,44.9058,4.9148,0.000274714,0.0014346,9.16e-05,8.14e-05,0.00034594,98284
7732,5,18,24,1000,202.89,0.013591526,0.00067257,8.41e-05,0.000308261,0.000112095,0.003979375,30.6714,46.1268,6.1373,0.000322273,0.0015553,7.01e-05,0,0,71368
7734,4,23,10,400,94.395,0.000727768,0.000117382,7.83e-06,5.48e-05,0.000226938,0.003349297,48.2904,60.7664,4.9393,0.000234764,0.00094688,7.83e-05,7.04e-05,7.04e-05,127788
7736,5,26,16,1000,94.0056,0.00318857,0.000201808,5.38e-05,2.69e-05,0.000147993,0.002892584,47.2523,70.8837,4.986,0.000390163,0.001157,8.07e-05,2.69e-05,1.35e-05,74328
7737,4,23,20,300,104.7984,0.001406086,0.000151736,3.03e-05,0,0.000343935,0.003439346,41.6401,53.7529,5.6353,0.000202314,0.0013656,6.07e-05,0.000657522,0.0016185,98856
7740,3,23,10,730,122.8854,7.1e-05,4.06e-05,2.03e-05,0.000223151,0.000476731,0.003377693,25.5904,58.1862,6.7538,0.000243437,0.00069988,8.11e-05,0,0,98588
7741,5,21,14,750,83.2566,0.002040816,0.000427913,9.87e-05,0,0.000263331,0.003094141,36.086,64.8936,4.4255,0.000197498,0.00088874,0.000131666,0,0.00013167,30380
7745,4,26,8,850,98.031,0.000994676,0.000196133,4.2e-05,0,0.000574391,0.002535724,41.9333,65.9227,7.6685,0.000252171,0.0011908,7e-05,0.000406276,0.001471,71380
7747,4,24,12,2250,136.0566,0.004271466,0.000346921,8.67e-05,2.17e-05,0.000715525,0.00320902,31.6735,54.5405,6.25,0.000390286,0.00073721,0.000108413,0,2.17e-05,46120
7752,6,21,10,1500,111.024,0.001066623,0.000389728,8.2e-05,4.1e-05,8.2e-05,0.003261405,35.7215,67.673,6.1384,0.000246144,0.0010461,0.00010256,0,0,48752
7756,4,17,14,900,156.8736,0.007577017,0.000301418,2.08e-05,0.000103937,8.31e-05,0.004126304,35.3434,54.1259,5.4836,0.000207874,0.00090425,8.31e-05,0.000218268,0.00073795,96212
7757,4,24,6,550,61.953,0.000491654,0.000201704,0,3.78e-05,6.3e-05,0.002117896,53.5808,84.9286,5.5595,0.000189098,0.00084464,0.000113459,0.000226917,7.56e-05,79324
7760,1,17,4,24,48.879,0.000400282,0.00025618,0.00012809,4.8e-05,8.01e-05,0.00238568,55.973,105.0201,3.8255,0.000240169,0.0007045,9.61e-05,9.61e-05,3.2e-05,62456
7766,5,16,36,1000,173.4774,0.008070418,0.000792812,4.07e-05,0.000752155,0.000701334,0.00415718,20.2941,46.5428,5.9144,0.000325256,0.0010266,5.08e-05,0,0,98384
7767,2,22,16,300,64.7028,0.001068034,0.000373812,5.34e-05,4.01e-05,0.00062747,0.002309623,84.2093,85.8266,4.9942,0.000213607,0.00062747,0.000106803,0,0.0001068,74904
7770,5,21,18,1000,104.0502,0.00128866,0.000217037,6.78e-05,1.36e-05,0.000529029,0.003079219,29.646,67.0837,6.0793,0.000366251,0.001248,0.000108519,2.71e-05,2.71e-05,73720
7771,5,18,28,1200,106.752,0.002367725,0.00047619,5.29e-05,3.97e-05,0.000238095,0.003769841,40.662,49.4035,4.6947,0.000383598,0.00075397,3.97e-05,0,0.00021164,75600
7774,4,20,12,450,117.111,0.003539191,0.000318238,7.71e-05,0.000212159,0.000347169,0.004715707,27.4016,47.3865,4.1636,0.000250733,0.000974,8.68e-05,0,1.93e-05,103696
7783,6,21,16,800,263.7198,0.022523215,0.000645717,0.000153742,0.000199865,0.0004766,0.004304778,23.5125,39.6714,6.3429,0.00029211,0.0011992,0.000122994,0,0,65044
7785,5,23,6,700,134.6478,0.00237028,0.000416559,4.11e-05,2.35e-05,0.000938725,0.004975241,23.745,46.4151,4.5601,0.000205346,0.0011382,5.87e-05,0.000381357,0.00096219,170444
7790,4,28,14,730,104.4084,0.004206481,0.000519319,0.00012983,5.19e-05,0.000675114,0.002752389,63.2381,69.8113,5.5189,0.000493353,0.00090881,0.000103864,0,0,38512
7792,4,23,14,150,83.2944,0.003109146,0.000471423,2.24e-05,4.49e-05,8.98e-05,0.003053024,52.3985,64.7647,4.2353,0.00025816,0.00071836,6.73e-05,0.000101019,0.00010102,89092
7793,4,16,12,500,78.9924,0.00196095,0.000395012,4.23e-05,0,0.000211613,0.002736866,28.601,72.9072,4.7216,0.000324474,0.00077592,9.88e-05,0,0,70884
7794,5,21,20,730,139.5462,0.001058189,0.000174427,5.81e-05,2.33e-05,0.00030234,0.003500163,35.4,60.9834,7.0598,0.000313968,0.0011861,6.98e-05,0,0,85996
7795,4,28,4,950,150.258,0.008067335,0.000436859,6.8e-05,0,0.000766931,0.003718158,29.0995,61.5875,5.6632,0.000320363,0.0011455,6.8e-05,0,4.85e-05,103008
7801,2,19,20,12,57.1536,0.001583891,0.000332285,5.54e-05,1.11e-05,0.000265828,0.003189934,61.4216,81.3611,3.0174,0.000188295,0.00086394,7.75e-05,0,5.54e-05,90284
7804,1,21,10,500,73.1424,3.03e-05,3.03e-05,1.52e-05,0,3.03e-05,0.002108105,70.7246,83.0216,6.4173,0.000227493,0.0010161,7.58e-05,0,0,65936
7805,4,25,2,400,82.203,0.001507321,0.000305053,7.18e-05,5.38e-05,0.000986937,0.002655757,50.449,64.1351,5.3311,0.000538329,0.0012023,8.97e-05,0,0,55728
7806,3,21,6,300,134.6472,0.003024631,0.000541872,7.88e-05,7.88e-05,7.88e-05,0.003940887,22.8972,49.82,5.67,0.000216749,0.0013399,7.88e-05,0.000128079,0.00026601,101500
7809,4,24,20,730,123.462,0.00372148,0.000150714,0,0,0.000336208,0.003164997,31.0147,64.8059,6.2418,0.000220275,0.0011593,6.96e-05,0,0,86256
7810,3,22,14,80,52.8882,0.002177831,0.000225293,0.000112646,5.63e-05,0.000131421,0.001558276,35.3659,103.5181,5.0241,0.000225293,0.00060078,9.39e-05,0,0,53264
7816,5,27,24,900,117.4518,0.002088865,0.000362896,6.2e-05,2.66e-05,0.000327492,0.003496194,59.8274,60.8101,5.9063,0.000300938,0.001487,8.85e-05,5.31e-05,9.74e-05,112980
7818,5,18,10,450,98.8128,0.004366961,0.000511753,1.71e-05,1.71e-05,0.000255877,0.003326396,56.1028,70.8923,4.6436,0.000307052,0.00086998,6.82e-05,0.000247347,0.00029852,117244
7820,5,27,20,720,135.273,0.002076949,0.000238338,7.66e-05,5.11e-05,0.003030303,0.003660197,19.7576,55.1907,6.6256,0.000255363,0.0011236,5.96e-05,0,0,117480
7831,3,16,6,600,101.0802,0.000311966,8.21e-05,4.93e-05,0,0.000738868,0.002889794,37.44,57.6818,6.4034,0.000295547,0.0015106,9.85e-05,0,0,60904
7832,2,22,6,500,97.632,0.004599353,0.000179662,0.000107797,0.000179662,0.000700683,0.002407474,55.5489,92.7463,5.8358,0.000269493,0.0012397,8.98e-05,0,0,55660
7836,4,21,2,255,84.5652,0.001757053,0.000286032,3.27e-05,1.63e-05,0.000555719,0.00342421,54.0383,75.8759,4.1551,0.00027786,0.0010869,8.17e-05,0.000155274,0.00018796,122364
7844,6,25,28,2500,184.2786,0.010149436,0.000513084,9.62e-05,0.000128271,9.62e-05,0.003351077,25.2885,50.1053,7.3589,0.000272576,0.00060929,9.62e-05,0,0.00035274,62368
7847,3,25,10,100,124.8396,0.007780226,0.000493436,9.18e-05,3.44e-05,0.000321307,0.003178647,33.5507,66.1661,5,0.00024098,0.00094097,0.000103277,0,0.00044754,87144
7848,7,26,36,1300,188.5512,0.008661576,0.001387275,2.96e-05,0.000367569,0.000397211,0.005371244,23.0188,37.9249,4.8863,0.000213427,0.00052171,4.15e-05,0.000349783,0.00076478,168676
7849,4,19,8,400,96.9822,0.001579155,0.000384919,4.93e-05,0,0.000424398,0.004184761,37.7021,51.9623,4.1038,0.000305961,0.0010659,6.91e-05,0.000236873,0.00040466,101320
7851,5,21,10,430,122.2194,0.002325581,0.000554726,6.4e-05,9.6e-05,0.000842757,0.004085769,22.2723,50.5274,5.0914,0.000213356,0.00088543,6.4e-05,0,9.6e-05,93740
7853,3,20,12,400,110.7282,0.002239104,7.25e-05,1.81e-05,0.000117848,0.000281021,0.0036986,56.0393,57.4804,4.8113,0.000190369,0.00089745,8.16e-05,0.000353543,6.35e-05,110312
7855,6,23,24,1500,140.178,0.004302076,0.00038084,7.05e-05,4.23e-05,0.000832205,0.003512187,21.629,55.3414,6.2892,0.000253893,0.0024402,9.87e-05,0.000267998,0.00029621,70896
7858,3,22,20,60,94.7502,0.001476339,0.000312867,4.89e-05,2.93e-05,0.000889715,0.003412202,43.4138,56.1948,5.1232,0.000273758,0.00064529,6.84e-05,0.000205319,0.0011146,102280
7863,4,20,20,1000,109.8432,0.002027847,0.000431117,0.000111771,0.00017564,0.000239509,0.003065721,29.2775,68.6875,6.2812,0.000335313,0.00062272,7.98e-05,0,0,62628
7865,5,17,28,400,174.5022,0.016882329,0.000438064,0.000101092,0.000151638,0.000168486,0.002881116,37.8118,60.8889,5.4854,0.000202184,0.0010109,6.74e-05,0,0,59352
7867,6,18,20,1500,136.7148,0.006395961,0.000216812,7.74e-05,6.19e-05,0.000433624,0.003778728,23.9506,58.459,5.1107,0.000325218,0.00096017,9.29e-05,0,0,64572
7869,5,17,28,1500,176.5986,0.011495035,0.000510135,1.7e-05,0.000204054,0.000629166,0.003911033,38.9804,53.1478,5.7457,0.000331588,0.0026867,6.8e-05,0.000195552,0.00073119,117616
7870,5,20,8,300,123.3264,0.005695953,0.000621915,5.92e-05,0,0.000138203,0.003385982,25.1462,66.2974,5.2974,0.000246792,0.00054294,5.92e-05,5.92e-05,6.91e-05,101300
7881,4,17,12,250,122.6952,0.001977848,0.000200828,1.83e-05,6.09e-06,1.22e-05,0.003998296,47.8171,64.6758,5.1568,0.000188656,0.0010711,6.69e-05,0.000146056,0.00024951,164320
7883,6,19,14,950,225.9114,0.011330664,0.000913997,8.7e-05,2.9e-05,0.000159587,0.004787604,30.3587,38.7273,6.4758,0.000290158,0.0015959,8.7e-05,0,0,68928
7884,2,17,4,350,92.1114,0.003137587,0.00046699,7.3e-05,0,4.38e-05,0.002831125,41.7824,62.6598,5.1031,0.000175121,0.00070048,0.000102154,0,4.38e-05,68524
7885,4,18,20,980,156.0378,0.004852598,0.001240514,0.000164186,9.12e-05,0.000200671,0.00339317,35.027,54.2796,7.2473,0.0003831,0.0010398,0.000109457,0,0.00031013,54816
7886,4,18,20,750,148.923,0.008679659,0.000387197,3.23e-05,1.61e-05,0.000177465,0.003016908,42.9677,61.7968,6.5027,0.000290398,0.0011455,0.000112932,0,0.0001452,61984
7887,2,24,36,450,85.9146,0.000992613,0.000300092,0.00011542,3.46e-05,0.000265466,0.003462604,84.6823,64.3867,4.3,0.000300092,0.0010388,8.08e-05,0,0,86640
7888,4,24,12,2000,120.1476,0.001241311,0.000248262,0.000137923,0,0.000855125,0.003365332,26.6116,60.7541,6.2951,0.000386186,0.00088271,0.000137923,0,0,36252
7889,7,17,6,1100,159.2238,0.003570117,0.00087244,4.59e-05,0.000241069,0.000700248,0.004832859,17.9333,36.4181,5.323,0.000241069,0.0012398,8.04e-05,0,4.59e-05,87112
7893,4,23,28,500,80.6748,0.002550538,0.000283393,4.72e-05,3.15e-05,6.3e-05,0.004061969,45.0428,64.5581,3.0155,0.000267649,0.00069274,0.000110208,9.45e-05,4.72e-05,63516
7898,6,20,28,1000,214.4652,0.020455328,0.000577765,8.61e-05,0.000528593,0.000811329,0.003085509,33.424,68.5896,6.6375,0.0003442,0.0011309,8.61e-05,0,4.92e-05,81348
7900,3,21,18,450,75.1692,0.000298329,0.000174025,2.49e-05,4.97e-05,0.000248608,0.001292761,27.9216,85.2308,10.5962,0.000124304,0.0005718,7.46e-05,0,0,40224
7906,2,24,4,120,74.7108,0.002349159,0.00024728,7.21e-05,0.000236977,0.000206067,0.003039482,57.1701,71.6068,4.0576,0.000226673,0.00069032,9.27e-05,0.000206067,0.00013394,97056
7909,2,25,4,150,37.5,0.000365961,0.000195179,4.88e-05,7.32e-05,0.000146384,0.001195472,44.5,102.449,5.7143,0.000195179,0.00060993,7.32e-05,0,0,40988
7913,5,23,30,2000,190.5432,0.010075035,0.000621149,9.94e-05,0.000472073,0.002149175,0.004931922,22.4141,41.1184,5.403,0.000372689,0.0017889,8.7e-05,0.00033542,0.0011429,80496
7917,6,22,16,1000,112.9194,0.005749647,0.000381403,1.91e-05,4.77e-05,0.000238377,0.003794958,32.9673,53.2462,4.2211,0.000286052,0.0010393,0.000104886,0.000228842,0.00030512,104876
7918,3,31,4,300,88.9254,0.002224694,0.000403226,4.17e-05,0.000111235,2.78e-05,0.003740267,42.791,60.2528,3.8439,0.0003198,0.00082036,6.95e-05,0,0,71920
7919,3,19,12,620,96.867,0.001719008,0.000321686,2.01e-05,4.02e-05,0.000965057,0.002613696,38.1931,75.5231,7.4885,0.000241264,0.0016285,8.04e-05,0.000241264,0.0010857,99476
7921,4,25,8,200,74.6772,0.002988964,0.000651441,0.000102187,0.00030656,0.0001916,0.003065604,34.1423,73.4333,3.8458,0.000242694,0.00085581,0.000102187,0.000102187,0.0001916,78288
7922,5,28,8,750,179.0754,0.00294776,0.000583247,3.15e-05,0.000110344,0.00092216,0.004839371,30.7276,39.355,6.2541,0.00022857,0.0013478,5.52e-05,0,0,126876
7923,3,20,28,300,83.8716,0.001326777,3.9e-05,1.95e-05,1.95e-05,0.000351206,0.00163896,58.7952,89.9524,8.5833,0.000351206,0.00064388,9.76e-05,0,0,51252
7925,4,16,28,850,131.3802,0.008834124,0.000170983,5.7e-05,0,0.000113989,0.003351268,46.6212,68.0136,4.7585,0.000250775,0.00090051,6.84e-05,0,0,87728
7926,4,23,2,200,116.3904,0.002363867,0.000443225,0.000126636,0.000401013,0.000590967,0.003039257,18.4336,67.1111,6.3542,0.000316589,0.0016885,0.00010553,0,0,47380
7927,4,31,12,600,63.9486,0.001206874,0.000466658,9.65e-05,8.05e-05,0.000402291,0.00233329,52,83.8897,4.7448,0.000257467,0.00059539,0.000112642,0,0.00067585,62144
7934,2,20,20,30,67.2546,0.001365977,0.000166369,5.25e-05,1.75e-05,6.13e-05,0.003397429,73.6641,71.9588,3.4356,0.000218907,0.00065672,7.01e-05,9.63e-05,0.00016637,114204
7935,3,19,12,600,140.1918,0.002554521,0.00028885,3.61e-05,1.81e-05,9.93e-05,0.004729925,32.4054,46.7634,5.0668,0.000469382,0.001363,9.03e-05,0,0,110784
7939,4,20,8,500,149.3934,0.004992888,0.000440967,7.11e-05,4.27e-05,0.000312945,0.004423898,46.2194,45.2347,5.0257,0.00027027,0.0010242,9.96e-05,7.11e-05,0.00018492,70300
7945,4,22,14,800,135.2832,0.000676512,0.000309262,9.66e-05,0,0.000908458,0.004001082,21.7476,47.285,6.2319,0.000251276,0.00098577,0.000115973,0,1.93e-05,51736
7946,4,21,8,200,96.9408,0.002165288,0.00042338,4.84e-05,0.000169352,0.000157256,0.003120917,50.2412,73.1163,5.7132,0.000254028,0.0027096,0.000108869,0.000157256,0.00089515,82668
7955,3,25,4,360,64.6458,0.001765485,0.000429111,3.68e-05,2.45e-05,8.58e-05,0.003175421,43.2868,78.3629,3.4402,0.000281987,0.0010299,9.81e-05,0,0.00015938,81564
7956,5,18,28,1400,139.827,0.003514494,0.000393623,1.41e-05,6.33e-05,0.001455,0.003690218,52.4885,50.3848,6.3524,0.000161667,0.00086457,6.33e-05,0.000196812,0.00095594,142268
7957,3,21,20,160,90.9126,0.001940627,0.000314696,5.24e-05,0.000104899,0.000183573,0.002097975,32.9114,98.65,7.35,0.000288472,0.0010752,0.000104899,0,0,38132
7958,2,21,8,415,66.1422,0.000708745,0.000137812,2.95e-05,0.000157499,0.001373194,0.001781707,39.6343,128.0331,6.6851,0.000191952,0.00029531,1.97e-05,0,0,203176
7959,4,32,20,730,58.8156,0.000553122,0.00036506,4.42e-05,0.000309748,0.000320811,0.002831984,45.1137,75.8438,3.8945,0.000243374,0.00086287,9.96e-05,0,5.53e-05,90396
7960,5,21,20,500,120.3672,0.001424061,0.000137259,5.15e-05,0,0.000394619,0.004546702,40.0152,61.2226,4.6642,0.000394619,0.0024707,0.000102944,0,0,58284
7962,2,18,14,300,108.2226,0.008214507,0.000602742,6.89e-05,6.89e-05,6.89e-05,0.002393745,50.029,81.6691,5.0216,0.000172212,0.00065441,5.17e-05,0,0,58068
7964,6,18,28,2400,102.4656,0.002665832,0.000458309,3.06e-05,0.000328455,0.000664548,0.003299826,23.9907,61.3241,5.169,0.000313178,0.001161,7.64e-05,0.000282624,0.00020624,130916
7967,2,33,8,120,55.1292,0.001648352,0.000497616,1.04e-05,7.26e-05,0.000352478,0.001886792,53.1271,95.9341,4.8736,0.000259175,0.00059092,8.29e-05,0.000176239,4.15e-05,96460
7968,2,27,10,150,95.8944,0.001370167,0.000382659,0,6.17e-05,0.00118501,0.001962672,45.7975,85.8113,9.5094,0.000259221,0.0015059,0.000111095,0,0,81012
7969,4,16,28,800,129.1212,0.005355396,0.000139782,6.12e-05,6.99e-05,0.000349455,0.00423714,48.8347,53.2701,4.3649,0.000262091,0.00060281,6.12e-05,0,0,114464
7970,4,18,10,200,54.2802,0.001610047,0.000402512,2.01e-05,0,0.000281758,0.001831428,41.5556,95.3846,5.1319,0.000161005,0.0010264,6.04e-05,0,0.00012075,49688
